Company Name,GPM PROPERTY MANAGEMENT
Phone Number,734-287-6619
Source,Purchase Details
Date Range,2024-08-21 to 2026-09-21
Export Date,September-21-2026 13:01:39


Date,Store Number,Transaction Id,Register Number,Job Name,SKU Number,SKU Description,Quantity,Original Unit Price,Department Name,Class Name,Subclass Name,Program Discount Amount,Program Discount Indicator,Other Discount Amount,Extended Retail (before discount),Net Unit Price,Company Name
2024-09-18,2707,3015,9,113596,1006524635,WOOD SCREW,1,$1.38,HARDWARE,FASTENERS,BAG GOOD FASTENERS,$0.000000,,$0.00,$1.38,$1.38,GPM PROPERTY MANAGEMENT
2024-09-18,2707,3015,9,113596,392698,"E740 EMT 1-HOLE STRAP 3/4"" PK4",1,$1.73,ELECTRICAL,CONDUIT/BOXES/FITTINGS,ALL METAL FITTINGS,$0.000000,,$0.00,$1.73,$1.73,GPM PROPERTY MANAGEMENT
2024-09-18,2707,3015,9,113596,376757,"3/4"" HOSE CONNECTION VACUUM BREAKER",1,$6.35,PLUMBING,PIPE AND FITTINGS,VALVES ONLY,$0.000000,,$-0.51,$5.84,$5.84,GPM PROPERTY MANAGEMENT
2024-09-18,2707,3015,9,113596,400390,"1-1/4"" TOP RING ROUND KNOB SN",1,$1.93,HARDWARE,BUILDER'S HARDWARE,CABINET,$0.000000,,$-0.19,$1.74,$1.74,GPM PROPERTY MANAGEMENT
2024-09-18,2707,3015,9,113596,434534,1/2BLDNMLE,1,$8.78,PLUMBING,PIPE AND FITTINGS,VALVES ONLY,$0.000000,,$-0.70,$8.08,$8.08,GPM PROPERTY MANAGEMENT
2024-09-18,2707,3015,9,113596,1005530121,"MKE OMT 1PK 1-3/8"" BI-METAL MM",1,$17.97,HARDWARE,POWER TOOL ACCESSORIES,OSCILLATING ACCESSORIES,$0.000000,,$-1.62,$16.35,$16.35,GPM PROPERTY MANAGEMENT
2024-09-18,2707,3015,9,113596,1006136642,DYNASTY EGG DY610 SAMPLE UPW 7.94 OZ,1,$6.98,PAINT,INTERIOR PAINT,BEHR SAMPLES,$0.000000,,$0.00,$6.98,$6.98,GPM PROPERTY MANAGEMENT
2024-09-18,2707,3015,9,113596,249285,PLASTIC PULL CHAIN LAMP HOLDER,1,$4.61,ELECTRICAL,WIRING DEVICES,SPECIALTY,$0.000000,,$-0.46,$4.15,$4.15,GPM PROPERTY MANAGEMENT
2024-09-18,2707,3015,9,113596,1010634458,"SMOKE AA BATTERY 4"" 4PK",1,$64.97,ELECTRICAL,SAFETY/SECURITY,SMOKE DETECTORS,$0.000000,,$-8.45,$56.52,$56.52,GPM PROPERTY MANAGEMENT
2024-09-18,2707,3015,9,113596,705060,1.5GPM REG FEMALE FAUCET AERATOR,1,$4.98,PLUMBING,PLUMBING REPAIR & REPLAC,FAUCET REPAIR & REPLACE,$0.000000,,$-0.25,$4.73,$4.73,GPM PROPERTY MANAGEMENT
2024-09-18,2707,3015,9,113596,599904,NP LL 13/16-24X55/64-27 ADAPTER,1,$5.28,PLUMBING,PLUMBING REPAIR & REPLAC,FAUCET REPAIR & REPLACE,$0.000000,,$-0.26,$5.02,$5.02,GPM PROPERTY MANAGEMENT
2024-09-18,2707,3015,9,113596,356323,"36""X80"" VIA WHITE FOLDING",1,$44.46,MILLWORK,INTERIOR DOORS,FOLDING PVC DOORS,$0.000000,,$-5.78,$38.68,$38.68,GPM PROPERTY MANAGEMENT
2024-09-18,2707,3015,9,113596,434534,1/2BLDNMLE,1,$8.78,PLUMBING,PIPE AND FITTINGS,VALVES ONLY,$0.000000,,$-0.70,$8.08,$8.08,GPM PROPERTY MANAGEMENT
2024-09-18,2707,3015,9,113596,151038,10YR-WF CO ALARM,1,$42.97,ELECTRICAL,SAFETY/SECURITY,CARBON MONOXIDE,$0.000000,,$-5.59,$37.38,$37.38,GPM PROPERTY MANAGEMENT
2024-09-18,2707,3015,9,113596,376757,"3/4"" HOSE CONNECTION VACUUM BREAKER",1,$6.35,PLUMBING,PIPE AND FITTINGS,VALVES ONLY,$0.000000,,$-0.51,$5.84,$5.84,GPM PROPERTY MANAGEMENT
2024-09-18,2707,3015,9,113596,1006526603,WOOD SCREW,1,$1.38,HARDWARE,FASTENERS,BAG GOOD FASTENERS,$0.000000,,$0.00,$1.38,$1.38,GPM PROPERTY MANAGEMENT
2024-09-18,2707,3015,9,113596,793616,"DIABLO 7-1/4"" 24T FRAMING CSB",1,$9.97,HARDWARE,POWER TOOL ACCESSORIES,CIRCULAR SAW BLADES,$0.000000,,$-0.90,$9.07,$9.07,GPM PROPERTY MANAGEMENT
2024-09-18,2707,3015,9,113596,1002263833,BETTER 4 IN TRAY SET,1,$9.97,PAINT,APPLICATORS,ROLLER TRAY KITS,$0.000000,,$-0.80,$9.17,$9.17,GPM PROPERTY MANAGEMENT
2024-09-18,2789,7734,34,113015 15748 isaelle,614354,15A WHT 3-WAY TOGGLE SWITCH,1,$2.37,ELECTRICAL,WIRING DEVICES,SWITCHES,$0.000000,,$-0.24,$2.13,$2.13,GPM PROPERTY MANAGEMENT
2024-09-18,2789,7734,34,113015 15748 isaelle,618894,2X REDPRMR,1,$5.98,PAINT,SPRAY PAINT,GENERAL PURPOSE,$0.000000,,$-0.30,$5.68,$5.68,GPM PROPERTY MANAGEMENT
2024-09-18,2789,7734,34,113015 15748 isaelle,475082,"HOOK & EYE_2.5""_ZINC_2PK",1,$2.10,HARDWARE,BUILDER'S HARDWARE,HOBBY/HANDRAIL,$0.000000,,$-0.25,$1.85,$1.85,GPM PROPERTY MANAGEMENT
2024-09-18,2789,7734,34,113015 15748 isaelle,1005653973,"2-3/8"" EB CL POST HINGE",1,$6.98,BLDG. MATERIALS,FENCING,CHAIN LINK,$0.000000,,$-0.70,$6.28,$6.28,GPM PROPERTY MANAGEMENT
2024-09-18,2789,7734,34,113015 15748 isaelle,1005653973,"2-3/8"" EB CL POST HINGE",1,$6.98,BLDG. MATERIALS,FENCING,CHAIN LINK,$0.000000,,$-0.70,$6.28,$6.28,GPM PROPERTY MANAGEMENT
2024-09-18,2789,7734,34,113015 15748 isaelle,1005753273,"1-3/8""X5/8"" EB GALV CL FRAME HINGE",1,$3.18,BLDG. MATERIALS,FENCING,CHAIN LINK,$0.000000,,$-0.32,$2.86,$2.86,GPM PROPERTY MANAGEMENT
2024-09-18,2789,7734,34,113015 15748 isaelle,1005753273,"1-3/8""X5/8"" EB GALV CL FRAME HINGE",1,$3.18,BLDG. MATERIALS,FENCING,CHAIN LINK,$0.000000,,$-0.32,$2.86,$2.86,GPM PROPERTY MANAGEMENT
2024-09-18,2789,7734,34,113015 15748 isaelle,1005653991,"3/8""X3"" EB GALV BOLT NUT 10 PACK",1,$10.98,BLDG. MATERIALS,FENCING,CHAIN LINK,$0.000000,,$-1.09,$9.89,$9.89,GPM PROPERTY MANAGEMENT
2024-09-18,2789,7734,34,113015 15748 isaelle,614354,15A WHT 3-WAY TOGGLE SWITCH,1,$2.37,ELECTRICAL,WIRING DEVICES,SWITCHES,$0.000000,,$-0.23,$2.14,$2.14,GPM PROPERTY MANAGEMENT
2024-09-18,2789,7734,34,113015 15748 isaelle,1001382433,36X64 PVC MB CORDLESS- WHITE,1,$12.98,WINDOW/WALL,HARD WINDOW COVERINGS,VINYL STOCK,$0.000000,,$-2.60,$10.38,$10.38,GPM PROPERTY MANAGEMENT
2024-09-18,2703,7094,2,113189,1001638967,1X5X6 NO.2,1,$5.22,LUMBER,BOARDS,WHITEWOOD,$0.000000,,$-0.37,$4.85,$4.85,GPM PROPERTY MANAGEMENT
2024-09-18,2703,7094,2,113189,1008742458,HIGH CARBON,1,$2.97,HARDWARE,HAND TOOLS,CUTTING TOOLS,$0.000000,,$0.00,$2.97,$2.97,GPM PROPERTY MANAGEMENT
2024-09-18,2703,7094,2,113189,717848,14PC LIGHTING FIXTURE REPAIR KIT,1,$4.97,ELECTRICAL,INTERIOR LIGHTING,LAMP PARTS,$0.000000,,$0.00,$4.97,$4.97,GPM PROPERTY MANAGEMENT
2024-09-18,2703,7094,2,113189,1001638967,1X5X6 NO.2,1,$5.22,LUMBER,BOARDS,WHITEWOOD,$0.000000,,$-0.36,$4.86,$4.86,GPM PROPERTY MANAGEMENT
2024-09-18,2703,7094,2,113189,1010454791,MTN DEW RED,1,$2.58,GARDEN/SEASONAL,CONVENIENCE,BEVERAGES,$0.000000,,$0.00,$2.58,$2.58,GPM PROPERTY MANAGEMENT
2024-09-18,2703,7094,2,113189,1001638967,1X5X6 NO.2,1,$5.22,LUMBER,BOARDS,WHITEWOOD,$0.000000,,$-0.37,$4.85,$4.85,GPM PROPERTY MANAGEMENT
2024-09-18,2703,7094,2,113189,229644,"HAMMER SET 1/4 X 2, 50 PK",1,$18.97,HARDWARE,FASTENERS,MASONRY&CONCRETE ANCHORS,$0.000000,,$-2.28,$16.69,$16.69,GPM PROPERTY MANAGEMENT
2024-09-18,2703,7094,2,113189,999864,BEV DEP 0.10,1,$0.10,FEES,,,$0.000000,,$0.00,$0.10,$0.10,GPM PROPERTY MANAGEMENT
2024-09-18,2703,7094,2,113189,1001638967,1X5X6 NO.2,1,$5.22,LUMBER,BOARDS,WHITEWOOD,$0.000000,,$-0.36,$4.86,$4.86,GPM PROPERTY MANAGEMENT
2024-09-18,2703,7094,2,113189,605302,"1-7/8""X300' ULTATHIN MESH JOINT TAPE",1,$12.30,BLDG. MATERIALS,GYPSUM,TAPE/ABRASIVES,$0.000000,,$0.00,$12.30,$12.30,GPM PROPERTY MANAGEMENT
2024-09-18,2703,7094,2,113189,893749,4X8 ULTRALIT,2,$11.21,BLDG. MATERIALS,GYPSUM,BOARD,$0.000000,,$0.00,$22.42,$22.42,GPM PROPERTY MANAGEMENT
2024-09-18,2703,7094,2,113189,703552,HDCRPPNCLBLK,1,$0.20,HARDWARE,HAND TOOLS,MARKING & LAYOUT TOOLS,$0.000000,,$0.00,$0.20,$0.20,GPM PROPERTY MANAGEMENT
2024-09-18,2703,7094,2,113189,1006225100,ANVIL T-KNIVES 2/4/6  PLASTIC,1,$3.48,BLDG. MATERIALS,GYPSUM,TOOLS,$0.000000,,$0.00,$3.48,$3.48,GPM PROPERTY MANAGEMENT
2024-09-18,2703,7094,2,113189,517139,"1"" COARSE DRYWALL SCREW 1 LB",1,$4.98,HARDWARE,FASTENERS,DRYWALL SCREWS,$0.000000,,$-0.60,$4.38,$4.38,GPM PROPERTY MANAGEMENT
2024-09-18,2703,7094,2,113189,1007246818,"3-1/4"" CLEAR GLASS JAR SHADE",1,$2.80,ELECTRICAL,INTERIOR LIGHTING,REPLACEMENT GLASS,$0.000000,,$0.00,$2.80,$2.80,GPM PROPERTY MANAGEMENT
2024-09-18,2703,7094,2,113189,1005171357,DIABLO 1/4 X 4 X 6 HAMMER DRILL BIT,1,$6.77,HARDWARE,POWER TOOL ACCESSORIES,MASONRY DRILL BITS,$0.000000,,$-0.47,$6.30,$6.30,GPM PROPERTY MANAGEMENT
2024-09-18,2703,7095,2,CONTAINER,907501,MAGNET ROUND BASE 95# PULL 1PC,1,$14.78,HARDWARE,FASTENERS,MARINE & BOATING,$0.000000,,$0.00,$14.78,$14.78,GPM PROPERTY MANAGEMENT
2024-09-18,2703,7095,2,CONTAINER,907501,MAGNET ROUND BASE 95# PULL 1PC,1,$14.78,HARDWARE,FASTENERS,MARINE & BOATING,$0.000000,,$0.00,$14.78,$14.78,GPM PROPERTY MANAGEMENT
2024-09-18,2703,7095,2,CONTAINER,131227,5GAL HOMER BUCKET,1,$4.48,PAINT,SHEETING/BUCKETS,BUCKET/PAINT PAILS,$0.000000,,$0.00,$4.48,$4.48,GPM PROPERTY MANAGEMENT
2024-09-18,2703,7095,2,CONTAINER,907501,MAGNET ROUND BASE 95# PULL 1PC,1,$14.78,HARDWARE,FASTENERS,MARINE & BOATING,$0.000000,,$0.00,$14.78,$14.78,GPM PROPERTY MANAGEMENT
2024-09-18,2703,7095,2,CONTAINER,907501,MAGNET ROUND BASE 95# PULL 1PC,1,$14.78,HARDWARE,FASTENERS,MARINE & BOATING,$0.000000,,$0.00,$14.78,$14.78,GPM PROPERTY MANAGEMENT
2024-09-18,2703,7095,2,CONTAINER,1004088920,LOCTITE POWER GRAB ULT CLEAR 9 OZ,1,$12.98,PAINT,CONSTRUCTION ADHESIVE,GEN PURPOSE-HEAVY DUTY,$0.000000,,$-0.78,$12.20,$12.20,GPM PROPERTY MANAGEMENT
2024-09-18,6821,4081,2,108034,384267,RAPID CEMENT,1,$28.61,BLDG. MATERIALS,CONCRETE,COMM GRADE CONCRETE,$0.000000,,$-2.86,$25.75,$25.75,GPM PROPERTY MANAGEMENT
2024-09-18,6821,4081,2,108034,1002277321,ANVIL 3PK XLARGE ALL PURPOSE SPONGES,1,$4.96,BLDG. MATERIALS,CONCRETE,TOOLS,$0.000000,,$-0.50,$4.46,$4.46,GPM PROPERTY MANAGEMENT
2024-09-18,6821,7248,62,108034,462328,SMS ZINC SLTD HEX #8 X 3/8,1,$1.38,HARDWARE,FASTENERS,BAG GOOD FASTENERS,$0.000000,,$0.00,$1.38,$1.38,GPM PROPERTY MANAGEMENT
2024-09-18,6821,7248,62,108034,1009565477,10.1 SLS BLK,21,$9.98,BLDG. MATERIALS,CONCRETE,COMM GRADE CONCRETE,$0.000000,,$-21.00,$188.58,$188.58,GPM PROPERTY MANAGEMENT
2024-09-18,6821,7248,62,108034,193181,FLEX-A-SPOUT EXTENSION - WHITE,1,$8.67,BLDG. MATERIALS,ROOFING,GUTTER ACCESSORIES,$0.000000,,$0.00,$8.67,$8.67,GPM PROPERTY MANAGEMENT
2024-09-18,6821,7248,62,108034,193181,FLEX-A-SPOUT EXTENSION - WHITE,1,$8.67,BLDG. MATERIALS,ROOFING,GUTTER ACCESSORIES,$0.000000,,$0.00,$8.67,$8.67,GPM PROPERTY MANAGEMENT
2024-09-18,6821,7248,62,108034,193181,FLEX-A-SPOUT EXTENSION - WHITE,1,$8.67,BLDG. MATERIALS,ROOFING,GUTTER ACCESSORIES,$0.000000,,$0.00,$8.67,$8.67,GPM PROPERTY MANAGEMENT
2024-09-18,6821,7248,62,108034,193181,FLEX-A-SPOUT EXTENSION - WHITE,1,$8.67,BLDG. MATERIALS,ROOFING,GUTTER ACCESSORIES,$0.000000,,$0.00,$8.67,$8.67,GPM PROPERTY MANAGEMENT
2024-09-18,6821,7248,62,108034,462328,SMS ZINC SLTD HEX #8 X 3/8,1,$1.38,HARDWARE,FASTENERS,BAG GOOD FASTENERS,$0.000000,,$0.00,$1.38,$1.38,GPM PROPERTY MANAGEMENT
2024-09-18,6821,7248,62,108034,1006478203,KS SEC COVE CMB PCK VB SMT,1,$34.97,HARDWARE,DOOR LOCKS,COMBINATION PACKS,$0.000000,,$-5.25,$29.72,$29.72,GPM PROPERTY MANAGEMENT
2024-09-18,6821,7248,62,108034,193181,FLEX-A-SPOUT EXTENSION - WHITE,1,$8.67,BLDG. MATERIALS,ROOFING,GUTTER ACCESSORIES,$0.000000,,$0.00,$8.67,$8.67,GPM PROPERTY MANAGEMENT
2024-09-18,6821,7248,62,108034,689248,"BRACKET, HANDRAIL_DECO_ORB",1,$6.27,HARDWARE,BUILDER'S HARDWARE,HOBBY/HANDRAIL,$0.000000,,$-0.75,$5.52,$5.52,GPM PROPERTY MANAGEMENT
2024-09-18,6821,7248,62,108034,689248,"BRACKET, HANDRAIL_DECO_ORB",1,$6.27,HARDWARE,BUILDER'S HARDWARE,HOBBY/HANDRAIL,$0.000000,,$-0.75,$5.52,$5.52,GPM PROPERTY MANAGEMENT
2024-09-18,2789,2652,97,113508  16520  Grigg,1000005201,Bulls Eye 1-2-3 Plus,1,$9.98,PAINT,PRIMERS,SPRAY,$0.000000,,$-0.40,$9.58,$9.58,GPM PROPERTY MANAGEMENT
2024-09-18,2789,2652,97,113508  16520  Grigg,196947,3M DRYWALL SANDING SPONGE ANGLED XL,1,$7.82,BLDG. MATERIALS,GYPSUM,TAPE/ABRASIVES,$0.000000,,$0.00,$7.82,$7.82,GPM PROPERTY MANAGEMENT
2024-09-18,2789,2652,97,113508  16520  Grigg,317513,BEST 9 X 3/8 IN MICROFIBER RC  3PK,1,$12.98,PAINT,APPLICATORS,BEST/PRO ROLLER COVERS,$0.000000,,$-1.17,$11.81,$11.81,GPM PROPERTY MANAGEMENT
2024-09-18,2789,2652,97,113508  16520  Grigg,606517,GLID PREM INT EGG PURE WHITE 124OZ,3,$24.98,PAINT,INTERIOR PAINT,GLIDDEN PREMIUM,$-15.000000,,$0.00,$59.94,$59.94,GPM PROPERTY MANAGEMENT
2024-09-18,2789,2652,97,113508  16520  Grigg,670030,WSTR 2.0 ANGLE SASH SHORT CUT BRUSH,1,$7.47,PAINT,APPLICATORS,BETTER BRUSHES,$0.000000,,$-0.60,$6.87,$6.87,GPM PROPERTY MANAGEMENT
2024-09-18,2789,2652,97,113508  16520  Grigg,1001382151,3.5 qt. Dust Control,1,$10.20,BLDG. MATERIALS,GYPSUM,JOINT TREATMENT,$0.000000,,$0.00,$10.20,$10.20,GPM PROPERTY MANAGEMENT
2024-09-18,6821,7252,62,108034,1004215363,"HSKY T-KNIFE 12"" SS SFGRP",1,$13.98,BLDG. MATERIALS,GYPSUM,TOOLS,$0.000000,,$0.00,$13.98,$13.98,GPM PROPERTY MANAGEMENT
2024-09-18,6821,7252,62,108034,1004215353,HSKY 9-IN-1 MULTIPURPOSE TOOL,1,$7.98,BLDG. MATERIALS,GYPSUM,TOOLS,$0.000000,,$0.00,$7.98,$7.98,GPM PROPERTY MANAGEMENT
2024-09-18,2789,8186,51,112637,753709,ALEX FAST DRY WHITE 10.1 OZ,1,$4.28,PAINT,CAULKS,LATEX,$0.000000,,$0.00,$4.28,$4.28,GPM PROPERTY MANAGEMENT
2024-09-18,2789,8186,51,112637,173252,"OSI QUAD W,D&S SEALANT WHITE 10 OZ",1,$8.48,PAINT,CAULKS,SOLVENT,$0.000000,,$0.00,$8.48,$8.48,GPM PROPERTY MANAGEMENT
2024-09-18,2789,8186,51,112637,173252,"OSI QUAD W,D&S SEALANT WHITE 10 OZ",1,$8.48,PAINT,CAULKS,SOLVENT,$0.000000,,$0.00,$8.48,$8.48,GPM PROPERTY MANAGEMENT
2024-09-18,2789,8186,51,112637,753709,ALEX FAST DRY WHITE 10.1 OZ,1,$4.28,PAINT,CAULKS,LATEX,$0.000000,,$0.00,$4.28,$4.28,GPM PROPERTY MANAGEMENT
2024-09-18,2789,8186,51,112637,173252,"OSI QUAD W,D&S SEALANT WHITE 10 OZ",1,$8.48,PAINT,CAULKS,SOLVENT,$0.000000,,$0.00,$8.48,$8.48,GPM PROPERTY MANAGEMENT
2024-09-18,2789,8186,51,112637,753709,ALEX FAST DRY WHITE 10.1 OZ,1,$4.28,PAINT,CAULKS,LATEX,$0.000000,,$0.00,$4.28,$4.28,GPM PROPERTY MANAGEMENT
2024-09-18,2703,7200,2,no,1004215349,"HSKY J-KNIFE SS SFTGP 6"" HMEND",1,$13.48,BLDG. MATERIALS,GYPSUM,TOOLS,$0.000000,,$0.00,$13.48,$13.48,GPM PROPERTY MANAGEMENT
2024-09-18,2709,5812,51,113606,1000050270,"1-1/2""X12"" EXTENSION TUBE SJ",1,$4.55,PLUMBING,PIPE AND FITTINGS,TUBULAR REPAIR & REPLACE,$0.000000,,$-0.23,$4.32,$4.32,GPM PROPERTY MANAGEMENT
2024-09-18,2709,5812,51,113606,1000050138,"1-1/2"" P-TRAP",1,$4.68,PLUMBING,PIPE AND FITTINGS,TUBULAR REPAIR & REPLACE,$0.000000,,$-0.23,$4.45,$4.45,GPM PROPERTY MANAGEMENT
2024-09-18,2707,2646,3,113444,1005752490,"TAPCON 3/16X1-3/4 STAR FLAT,8PK-WHT",1,$5.97,HARDWARE,FASTENERS,MASONRY&CONCRETE ANCHORS,$0.000000,,$-0.72,$5.25,$5.25,GPM PROPERTY MANAGEMENT
2024-09-18,2707,2646,3,113444,762673,"2""X3"" ALUM ELBOW A - WHITE",1,$4.28,BLDG. MATERIALS,ROOFING,METAL GUTTER,$0.000000,,$0.00,$4.28,$4.28,GPM PROPERTY MANAGEMENT
2024-09-18,2707,2646,3,113444,1007965208,6D FINISH NAILS BRITE - 1#,1,$5.24,HARDWARE,FASTENERS,FINISH & BRAD NAILS,$0.000000,,$-0.63,$4.61,$4.61,GPM PROPERTY MANAGEMENT
2024-09-18,2707,2646,3,113444,1000050273,"1-1/4""X12"" EXTENSION TUBE SJ",1,$5.67,PLUMBING,PIPE AND FITTINGS,TUBULAR REPAIR & REPLACE,$0.000000,,$-0.28,$5.39,$5.39,GPM PROPERTY MANAGEMENT
2024-09-18,2707,2646,3,113444,808678,"1-3/8"" SUNDIAL ROUND KNOB AB",1,$1.47,HARDWARE,BUILDER'S HARDWARE,CABINET,$0.000000,,$-0.15,$1.32,$1.32,GPM PROPERTY MANAGEMENT
2024-09-18,2707,2646,3,113444,1006351369,16X25X1 HDX FPR 9 FILTR,1,$18.97,PLUMBING,AIR CIRCULATION/ACCES.,ELECTROSTATIC AIR FILTER,$0.000000,,$-4.74,$14.23,$14.23,GPM PROPERTY MANAGEMENT
2024-09-18,2707,2646,3,113444,762723,"2""X3"" ALUM ELBOW B - WHITE",1,$4.28,BLDG. MATERIALS,ROOFING,METAL GUTTER,$0.000000,,$0.00,$4.28,$4.28,GPM PROPERTY MANAGEMENT
2024-09-18,2707,2646,3,113444,563387,1G WHT NYL MIDWY SNGL OUTLET WALLPLT,1,$0.93,ELECTRICAL,WIRING DEVICES,WALL PLATES (COMMODITY),$0.000000,,$-0.09,$0.84,$0.84,GPM PROPERTY MANAGEMENT
2024-09-18,2707,2646,3,113444,496919,CARPET MTL,1,$16.77,WALL&FLOOR COVER.,FLOORING TOOLS & MATERIA,TRANSITION STRIPS,$0.000000,,$-1.68,$15.09,$15.09,GPM PROPERTY MANAGEMENT
2024-09-18,2707,2646,3,113444,1000050147,"1-1/4""X7.5"" WALLTUBE",1,$2.24,PLUMBING,PIPE AND FITTINGS,TUBULAR REPAIR & REPLACE,$0.000000,,$-0.11,$2.13,$2.13,GPM PROPERTY MANAGEMENT
2024-09-18,2707,2646,3,113444,851809,QTR. ROUND,32,$0.98,MILLWORK,MOULDINGS,SOFTWOOD SOLID,$0.000000,,$-3.20,$28.16,$28.16,GPM PROPERTY MANAGEMENT
2024-09-18,2707,2646,3,113444,1002782625,CATCHACC.,1,$0.98,HARDWARE,BUILDER'S HARDWARE,SLIDES/CATCHES/CAB HNGES,$0.000000,,$-0.12,$0.86,$0.86,GPM PROPERTY MANAGEMENT
2024-09-18,2707,2646,3,113444,1000050096,"1-1/4"" ZINC SJ NUT/WASHER",1,$5.26,PLUMBING,PIPE AND FITTINGS,TUBULAR REPAIR & REPLACE,$0.000000,,$-0.26,$5.00,$5.00,GPM PROPERTY MANAGEMENT
2024-09-18,2707,2646,3,113444,1002374971,"ROTARY LED DMR SP, WH/LA",1,$7.85,ELECTRICAL,WIRING DEVICES,DIMMERS,$0.000000,,$-0.79,$7.06,$7.06,GPM PROPERTY MANAGEMENT
2024-09-18,2707,2646,3,113444,640612,PF PL CLOGFREE LIFTROD DRAIN W/OF CH,1,$16.47,PLUMBING,PIPE AND FITTINGS,TUBULAR REPAIR & REPLACE,$0.000000,,$-0.83,$15.64,$15.64,GPM PROPERTY MANAGEMENT
2024-09-18,2707,2646,3,113444,808678,"1-3/8"" SUNDIAL ROUND KNOB AB",1,$1.47,HARDWARE,BUILDER'S HARDWARE,CABINET,$0.000000,,$-0.14,$1.33,$1.33,GPM PROPERTY MANAGEMENT
2024-09-18,2707,2646,3,113444,268291,WHT DWNSPOUT,1,$16.48,BLDG. MATERIALS,ROOFING,METAL GUTTER,$0.000000,,$0.00,$16.48,$16.48,GPM PROPERTY MANAGEMENT
2024-09-18,2707,2646,3,113444,762673,"2""X3"" ALUM ELBOW A - WHITE",1,$4.28,BLDG. MATERIALS,ROOFING,METAL GUTTER,$0.000000,,$0.00,$4.28,$4.28,GPM PROPERTY MANAGEMENT
2024-09-18,2707,2646,3,113444,606517,GLID PREM INT EGG PURE WHITE 124OZ,1,$24.98,PAINT,INTERIOR PAINT,GLIDDEN PREMIUM,$-5.000000,,$0.00,$19.98,$19.98,GPM PROPERTY MANAGEMENT
2024-09-18,2707,2646,3,113444,1002782625,CATCHACC.,1,$0.98,HARDWARE,BUILDER'S HARDWARE,SLIDES/CATCHES/CAB HNGES,$0.000000,,$-0.12,$0.86,$0.86,GPM PROPERTY MANAGEMENT
2024-09-18,2789,2680,97,113080 edgewood,753709,ALEX FAST DRY WHITE 10.1 OZ,2,$4.28,PAINT,CAULKS,LATEX,$0.000000,,$-0.44,$8.12,$8.12,GPM PROPERTY MANAGEMENT
2024-09-18,2789,2680,97,113080 edgewood,198225,"30""X80""1-3/8"" HC 6PNL MLDED PB SLAB",1,$65.00,MILLWORK,INTERIOR DOORS,MOLDED MACHINED SLABS,$0.000000,,$-5.20,$59.80,$59.80,GPM PROPERTY MANAGEMENT
2024-09-18,2789,2680,97,113080 edgewood,1006808441,White Cordless Light,1,$29.98,WINDOW/WALL,HARD WINDOW COVERINGS,VINYL STOCK,$0.000000,,$-6.00,$23.98,$23.98,GPM PROPERTY MANAGEMENT
2024-09-18,2789,2680,97,113080 edgewood,1006305806,ECP (40W) G25 E26 CLR SW 2PK DIM TF,1,$10.98,ELECTRICAL,LIGHT BULBS,,$0.000000,,$-1.32,$9.66,$9.66,GPM PROPERTY MANAGEMENT
2024-09-18,2789,2680,97,113080 edgewood,853313,STD DUTY PNEUMATIC DR CLOSER- BLK,1,$15.93,HARDWARE,BUILDER'S HARDWARE,SCREEN/STORM HARDWARE,$0.000000,,$-1.60,$14.33,$14.33,GPM PROPERTY MANAGEMENT
2024-09-18,2789,2680,97,113080 edgewood,613995,15A WHT 2WIRE DUPLEX OUTLET,1,$2.82,ELECTRICAL,WIRING DEVICES,RECEPTACLES,$0.000000,,$-0.28,$2.54,$2.54,GPM PROPERTY MANAGEMENT
2024-09-18,2789,2680,97,113080 edgewood,563181,1G WHT NYL MIDWAY DECORA WALLPLT,1,$0.78,ELECTRICAL,WIRING DEVICES,WALL PLATES (COMMODITY),$0.000000,,$-0.08,$0.70,$0.70,GPM PROPERTY MANAGEMENT
2024-09-18,2789,2680,97,113080 edgewood,1002592777,"LITTLETON 42"" LED WHITE CEILING FAN",1,$44.97,ELECTRICAL,CEILING FANS,,$0.000000,,$-3.60,$41.37,$41.37,GPM PROPERTY MANAGEMENT
2024-09-18,2789,2680,97,113080 edgewood,907400,KS SIG JUNO COMBO PACK POL BRASS,1,$44.00,HARDWARE,DOOR LOCKS,COMBINATION PACKS,$0.000000,,$-6.60,$37.40,$37.40,GPM PROPERTY MANAGEMENT
2024-09-18,2789,2680,97,113080 edgewood,387570,Steel Screen and Sto,1,$6.93,HARDWARE,BUILDER'S HARDWARE,SCREEN/STORM HARDWARE,$0.000000,,$-0.69,$6.24,$6.24,GPM PROPERTY MANAGEMENT
2024-09-18,2789,2680,97,113080 edgewood,1007588377,White Cordless Light,1,$34.98,WINDOW/WALL,HARD WINDOW COVERINGS,VINYL STOCK,$0.000000,,$-6.99,$27.99,$27.99,GPM PROPERTY MANAGEMENT
2024-09-18,2789,2680,97,113080 edgewood,1006808447,White Cordless Light,1,$15.98,WINDOW/WALL,HARD WINDOW COVERINGS,VINYL STOCK,$0.000000,,$-3.20,$12.78,$12.78,GPM PROPERTY MANAGEMENT
2024-09-18,2789,2680,97,113080 edgewood,1010608814,SMOKE 10YR BATTERY 3PK,1,$94.97,ELECTRICAL,SAFETY/SECURITY,SMOKE DETECTORS,$0.000000,,$-12.35,$82.62,$82.62,GPM PROPERTY MANAGEMENT
